Filename,Sample Rate,Duration (s),Channels
12596-indian-music-vintagesense-1967-madanmohanvolume3-naunihal-rafi-1967madanmohanvolume317meriawaazsuno-vintagesense-song-id-12596.mp3,11025,472.816,2
17936-indian-music-vintagesense-rashtraveer-shivaji-06-1962-asha-aaye-thay-bigre-huyesuresh-talwar1-vintagesense-song-id-17936.mp3,11025,204.748,2
17815-indian-music-vintagesense-pyar-ki-dastan-08-1961-asha-jaan-saka-na-dard-haye-dagah-dayi-gayoi-nashad-vintagesense-song-id-17815.mp3,11025,189.127,2
06157-indian-music-vintagesense-1954-khushboo-03-ghar-ke-ander-ye-mard-sar-ke-rafi-shamshad-chorus-gs-nepali-shankerlal-vintagesense-song-id-06157.mp3,11025,384.522,2
18160-indian-music-vintagesense-shree-krishan-leela-09-1970-asha-manna-dey-shlokas-sn-tripathi-vintagesense-song-id-18160.mp3,11025,42.423,2
18636-indian-music-vintagesense-ysmoolky-piano10-vintagesense-song-id-18636.mp3,44100,185.365,2
17682-indian-music-vintagesense-portland2005-04-vintagesense-song-id-17682.mp3,8000,100.728,2
06188-indian-music-vintagesense-1954-lakeeren-04-daaman-na-chhuda-yoon-geeta-sevan-rizavi-hafiz-khan-vintagesense-song-id-06188.mp3,11025,195.762,2
05860-indian-music-vintagesense-1954-birajbahu1954-meramanbhulabhula-hemantkumar-vintagesense-song-id-05860.mp3,8000,205.56,2
11233-indian-music-vintagesense-1964-awarabadal1964-ushakhanna-titlemusicmusicalinterludes-ushakhanna-vintagesense-song-id-11233.mp3,12000,238.08,2
18622-indian-music-vintagesense-yahudi-07-1958-lata-dil-mei-n-pyar-ka-toofaan-na-samjhe-shankar-jaikishan-vintagesense-song-id-18622.mp3,11025,253.544,2
11286-indian-music-vintagesense-1964-chitarlekha-1964-rafi-asha-1964-chitarlekha-1964-chha-gaye-baadal-neel-gagan-par-vintagesense-song-id-11286.mp3,11025,248.007,2
06160-indian-music-vintagesense-1954-khushboo-07-udhar-chaand-nikalaa-idhar-hum-bhi-asha-durrani-gs-nepali-shankarlal-vintagesense-song-id-06160.mp3,11025,200.934,2
18000-indian-music-vintagesense-sakhi-robin-04-1962-suman-kalyanpur-ae-hay-hay-yehi-to-hai-samaa-n-robin-bannerjee1-vintagesense-song-id-18000.mp3,11025,107.416,2
11229-indian-music-vintagesense-1964-awarabadal1964-asha-diltoniralahisharabihai-ushakhanna-vintagesense-song-id-11229.mp3,12000,290.592,2
17967-indian-music-vintagesense-rr43-05-biinaa-madhur-vintagesense-song-id-17967.mp3,8000,237.744,2
11288-indian-music-vintagesense-1964-daal-mein-kala-1964-kishore-chitalkar-1964-daal-mein-kala-1964-lahol-vala-aayi-balaa-vintagesense-song-id-11288.mp3,11025,162.273,2
06187-indian-music-vintagesense-1954-lakeeren-03-dil-ki-dhadakan-pe-gaa-talat-sevan-rizavi-hafiz-khan-vintagesense-song-id-06187.mp3,11025,197.12,2
17602-indian-music-vintagesense-pittsburgh-aandhi-1940-radharani-pm-maipattemechupi-kcde-vintagesense-song-id-17602.mp3,11025,189.91,2
17931-indian-music-vintagesense-rashtraveer-shivaji-04-1962-suman-kalyanpur-naachoo-re-aaj-teray-dwaar-suresh-talwar-vintagesense-song-id-17931.mp3,11025,234.318,2
17622-indian-music-vintagesense-pittsburgh-azadikebaad-asitbaran-luttahaivatan2-kpsen-vintagesense-song-id-17622.mp3,11025,148.323,2
12572-indian-music-vintagesense-1967-jaal1967-rafi-1967jaal196709akelahoonmeinii-vintagesense-song-id-12572.mp3,11025,189.492,2
17946-indian-music-vintagesense-reporter-raju-02-1962-rafi-gussa-fazool-hai-challe-ho-kaha-n-s-mohinder1-vintagesense-song-id-17946.mp3,11025,213.316,2
06152-indian-music-vintagesense-1954-khaiber-07-kisi-bulbul-pe-lattu-ho-gaya-s-balbir-m-sonik-asad-bhopali-hansraj-bahal-vintagesense-song-id-06152.mp3,11025,216.503,2
11293-indian-music-vintagesense-1964-daal-me-kala-04-1964-asha-chorus-lo-ho-gayi-shaam-tum-chalay-aaye-c-ramchandra-vintagesense-song-id-11293.mp3,12000,292.128,2
17922-indian-music-vintagesense-rare-moods-46-04-chirag-e-toor-jalao-bada-andhera-mehdi-hassan-vintagesense-song-id-17922.mp3,11025,277.316,2
18652-indian-music-vintagesense-zeenat-08-aahen-na-bharin-vintagesense-song-id-18652.mp3,8000,331.344,2
12503-indian-music-vintagesense-1967-c.i.d9091967-ashamahendarkapoor-1967c.i.d909196703jaanetamannakyakardala-vintagesense-song-id-12503.mp3,11025,199.419,2
06194-indian-music-vintagesense-1954-lakeeren-11-duniya-se-ja-raha-hoon-talat-sevan-rizavi-hafiz-khan-vintagesense-song-id-06194.mp3,11025,181.76,2
18638-indian-music-vintagesense-ysmoolky-piano12-vintagesense-song-id-18638.mp3,44100,220.212,2
01504-indian-music-vintagesense-1943-shakuntalaa-2-amiirabaaii-eka-prema-kii-pyaasii-ratana-piyaa-vasanta-desaaii-vintagesense-song-id-01504.mp3,11025,181.081,2
17962-indian-music-vintagesense-rr43-00-title-vintagesense-song-id-17962.mp3,8000,84.96,2
01591-indian-music-vintagesense-1944-bharthari-03-bhanwara-madhuban-mai-mat-ja-surender-p-inder-khemchand-prakash-vintagesense-song-id-01591.mp3,11025,184.059,2
12564-indian-music-vintagesense-1967-harekaanchkichudiyan1967-sharda-1967harekaanchkichudiyan196706khushikerangmeinkhiltihuyib-vintagesense-song-id-12564.mp3,11025,266.449,2
01554-indian-music-vintagesense-1943st04shakuntala-03-tumhenprasanna-aaosakhiri-vintagesense-song-id-01554.mp3,11025,155.429,2
18173-indian-music-vintagesense-sikandar-2-zindagi-hai-pyar-vintagesense-song-id-18173.mp3,8000,181.296,2
18620-indian-music-vintagesense-yahudi-05-1958-lata-aansoo-ki-aag-leke-teri-yaad-aayi-shankar-jaikishan-vintagesense-song-id-18620.mp3,11025,216.137,2
18617-indian-music-vintagesense-yahudi-02-1958-lata-geeta-dutt-bechain-dil-khoyi-si-nazar-shankar-jaikishan-vintagesense-song-id-18617.mp3,11025,283.376,2
01571-indian-music-vintagesense-1944-aaiinaa-7-shamaa-aansuu-na-bahaanaa-tanaviira-naqvii-x-vintagesense-song-id-01571.mp3,11025,198.113,2
17820-indian-music-vintagesense-pyar-kiya-to-darna-kya-01-1963-rafi-chorus-jab-tak-um-hei-n-ravi1-vintagesense-song-id-17820.mp3,11025,291.527,2
06173-indian-music-vintagesense-1954-laal-pari-05-phool-bane-hai-khaar-shamshad-asad-bhopali-hansraj-bahal-vintagesense-song-id-06173.mp3,11025,176.327,2
06117-indian-music-vintagesense-1954-jagriti1954-1720-17aaobachchontumhedikhaayen-pradeepchorus-vintagesense-song-id-06117.mp3,8000,187.776,2
17976-indian-music-vintagesense-saas-bhi-kabhi-bahu-thi-01-1970-lata-kishore-dukh-sukh-meray-teray-hawalay-rd-burman1-vintagesense-song-id-17976.mp3,11025,188.082,2
01502-indian-music-vintagesense-1943-shakuntala-06-chand-sa-nanha-aaye-jaishri-zohara-chorus-ratan-piya-vasant-desai-vintagesense-song-id-01502.mp3,44100,127.216,2
17614-indian-music-vintagesense-pittsburgh-arabiannights-1946-kanandevi-sapnesekoun-kdg-vintagesense-song-id-17614.mp3,11025,163.056,2
11277-indian-music-vintagesense-1964-chaar-darvesh-1964-rafi-jani-babu-chorus-1964-chaar-darvesh-1964-13-tere-karam-ki-dhoom-vintagesense-song-id-11277.mp3,11025,310.335,2
06142-indian-music-vintagesense-1954-kavi-1954-main-peeke-nahin-aaya-talat-mahmood-vintagesense-song-id-06142.mp3,11025,193.985,2
06190-indian-music-vintagesense-1954-lakeeren-06-e-maalike-duniyaa-aabaad-jahaan-barbaad-kiyaa-jm-durraani-geeta-sevan-rizavi-hafiz-khaan-vintagesense-song-id-06190.mp3,11025,192.888,2
18134-indian-music-vintagesense-shehanshahakbar-1943-male-deepakjogaye-jhandekhan-1-0001-b-a-vintagesense-song-id-18134.mp3,11025,177.476,2
18125-indian-music-vintagesense-sharda1942015501-balihaarirekukdoonbol-vintagesense-song-id-18125.mp3,11025,165.042,2
18146-indian-music-vintagesense-shree-ganesh-05-1962-suman-kalyanpur-aa-jaa-meray-mohan-pyare-bulo-c-rani-vintagesense-song-id-18146.mp3,11025,273.763,2
17991-indian-music-vintagesense-safar46-maintokaroonpyar-vintagesense-song-id-17991.mp3,11025,193.515,2
05810-indian-music-vintagesense-1954-baraati-03a-ye-din-hai-bahar-ke-asha-balbeer-chorus-dn-madhok-roshan-vintagesense-song-id-05810.mp3,11025,210.913,2
05897-indian-music-vintagesense-1954-chakradhari-08-o-duniya-ke-maalik-ram-hemant-kumar-pradeep-avinaas-vyas-vintagesense-song-id-05897.mp3,11025,248.268,2
05876-indian-music-vintagesense-1954-chakradhari1954-2-02baadalkipaalkipe-hemantkumarasha-vintagesense-song-id-05876.mp3,8000,203.904,2
17685-indian-music-vintagesense-portland2005-07-vintagesense-song-id-17685.mp3,8000,193.032,2
06163-indian-music-vintagesense-1954-khushboo-10-kahate-hai-dhundhalaa-dhundhalaa-aasman-hai-asha-shanker-dasgupta-gs-nepali-shankerlal-vintagesense-song-id-06163.mp3,11025,195.553,2
17625-indian-music-vintagesense-pittsburgh-azadikebaad-suprovasircar-kahdekoijaake-kpsen-vintagesense-song-id-17625.mp3,11025,180.402,2
17960-indian-music-vintagesense-roti42-roti3kyonratatahai-vintagesense-song-id-17960.mp3,11025,144.196,2
17968-indian-music-vintagesense-rr43-06-chal-tuu-vintagesense-song-id-17968.mp3,8000,158.904,2
18138-indian-music-vintagesense-shokhian-suraiya-raatonkineend-jamalsen-0001-b-a-vintagesense-song-id-18138.mp3,11025,193.463,2
12583-indian-music-vintagesense-1967-jewelthief1967-kishore-1967jewelthief1967yehdilnahotabecharakadamnahot-vintagesense-song-id-12583.mp3,11025,257.567,2
01529-indian-music-vintagesense-1943-vish-kanyaa-09-ab-to-ud-jaa-re-ameerbai-kedaar-sharma-khemchand-prakash-vintagesense-song-id-01529.mp3,11025,192.784,2
17606-indian-music-vintagesense-pittsburgh-abhagin-1938-molina-eknektabiyatrajatha-rcb-vintagesense-song-id-17606.mp3,11025,199.001,2
05818-indian-music-vintagesense-1954-baraati-1954-324-03-kis-naam-se-pukaroon-asha-vintagesense-song-id-05818.mp3,11025,202.031,2
06135-indian-music-vintagesense-1954-kavi-05-teri-ik-ik-maan-kare-kya-talat-rajender-krishna-c-ramchander-vintagesense-song-id-06135.mp3,11025,192.0,2
18122-indian-music-vintagesense-sharda42-duniyameinsabjodejode-vintagesense-song-id-18122.mp3,11025,194.873,2
12544-indian-music-vintagesense-1967-farz1967-rafi-1967farz196704mastbaharonkameinashiq-vintagesense-song-id-12544.mp3,11025,375.118,2
01539-indian-music-vintagesense-1943-zabaana-9-kaushalyaa-kaagaza-kii-thii-vo-naava-madhoka-c-raamachandra-vintagesense-song-id-01539.mp3,11025,169.064,2
11215-indian-music-vintagesense-1964-apne-huye-paraye-1964-519-05-apne-huye-paraye-lata-vintagesense-song-id-11215.mp3,11025,234.58,2
06109-indian-music-vintagesense-1954-ilzaam-08-duniya-mein-aa-ke-asha-rajender-krishna-madan-mohan-vintagesense-song-id-06109.mp3,11025,182.962,2
11284-indian-music-vintagesense-1964-chitarlekha-1964-lata-1964-chitarlekha-1964-sansaar-se-bhage-phirte-ho-vintagesense-song-id-11284.mp3,11025,235.102,2
18612-indian-music-vintagesense-watan-se-door-51-1969-lala-sattar-musical-interludes-lala-sattar-vintagesense-song-id-18612.mp3,11025,141.793,2
17940-indian-music-vintagesense-rashtraveer-shivaji-51-1962-suresh-talwar-musical-interludes-suresh-talwar1-vintagesense-song-id-17940.mp3,11025,90.958,2
12531-indian-music-vintagesense-1967-dilnepukara1967-rafi-1967dilnepukara196703dekhahaisabhichandko-vintagesense-song-id-12531.mp3,11025,250.932,2
18152-indian-music-vintagesense-shree-krishan-leela-01-1970-manna-dey-chorus-satyam-shivam-sundram-anupam-amar-krishan-leela-sn-tripathi-vintagesense-song-id-18152.mp3,11025,213.264,2
17994-indian-music-vintagesense-sakhi-robin-01-1962-male-o-ho-teray-dum-se-yeh-jahaa-n-hai-robin-bannerjee1-vintagesense-song-id-17994.mp3,11025,246.491,2
17628-indian-music-vintagesense-pittsburgh-banphool-kanandevi-cho-malanbata-dhirenmitra-vintagesense-song-id-17628.mp3,11025,185.94,2
01513-indian-music-vintagesense-1943-taansen-01-ghataa-ghanghor-ghor-khursheed-dn-madhok-khemchand-prakash-vintagesense-song-id-01513.mp3,11025,192.627,2
06128-indian-music-vintagesense-1954-kasturi-02-murliwale-se-lage-nain-asha-vrajendra-gaur-jamal-sen-vintagesense-song-id-06128.mp3,11025,191.269,2
01510-indian-music-vintagesense-1943-shrii-raamaanuja-8-x-gaavo-hokara-magana-pt-narottama-vyaasa-anupama-ghataka-vintagesense-song-id-01510.mp3,11025,185.208,2
11248-indian-music-vintagesense-1964-benazir-1964-rafi-suman-kalyanpur-1964-benazir-1964-main-shola-hoon-ae-merey-dilruba-vintagesense-song-id-11248.mp3,11025,287.922,2
01586-indian-music-vintagesense-1944-bhanwara-11-thukra-rahi-hai-duniya-sahgal-chorus-khemchand-prakash-vintagesense-song-id-01586.mp3,11025,179.2,2
01528-indian-music-vintagesense-1943-vish-kanyaa-06-madhukar-nain-chhichhore-ameer-bai-kedaar-sharma-khemchand-prakash-vintagesense-song-id-01528.mp3,11025,181.185,2
06184-indian-music-vintagesense-1954-lakeeren1954-tumharedilkidharkanpega-talat-vintagesense-song-id-06184.mp3,8000,194.904,2
11253-indian-music-vintagesense-1964-beti-bete-1964-lata-1964-beti-bete-1964-aaj-kal-mein-dhal-gaya-3-vintagesense-song-id-11253.mp3,11025,79.099,2
18624-indian-music-vintagesense-yahudi-52-1958-shankar-jaikishan-dance-music-shankar-jaikishan-vintagesense-song-id-18624.mp3,11025,139.86,2
01524-indian-music-vintagesense-1943-taansen-12-mai-jalti-barso-re-barso-khursheed-p-indra-khemchand-prakash-vintagesense-song-id-01524.mp3,11025,195.605,2
05825-indian-music-vintagesense-1954-baraatii-8-lataa-aa-phira-se-mere-pyaara-jaan-nisaara-akhtara-roshana-vintagesense-song-id-05825.mp3,11025,196.284,2
11242-indian-music-vintagesense-1964-benazir-1964-asha-chorus-1964-benazir-1964-12-hum-unko-dekhte-hain-vintagesense-song-id-11242.mp3,11025,357.407,2
01565-indian-music-vintagesense-1943st15shakuntala-10-jeevankinaonadole-vintagesense-song-id-01565.mp3,11025,156.63,2
11271-indian-music-vintagesense-1964-cha-cha-cha-1964-rafi-1964-cha-cha-cha-1964-14-subah-na-aayi-shaam-na-aayi-vintagesense-song-id-11271.mp3,11025,301.349,2
17671-indian-music-vintagesense-poonji43-ayemala.abjaaguthehainhum-vintagesense-song-id-17671.mp3,11025,203.598,2
11299-indian-music-vintagesense-1964-darasingh1964-ashashamshad-haayere-gajabhogaya-hansrajbehal-vintagesense-song-id-11299.mp3,12000,271.056,2
12570-indian-music-vintagesense-1967-jaal1967-lata-1967jaal196714dharaktahaidilmeinpyartumhar-vintagesense-song-id-12570.mp3,11025,326.687,2
01570-indian-music-vintagesense-1944-aaiinaa-5-zoharaa-and-gopa-baalama-jii-ye-kyaa-jaaduu-pt-faanii-fateha-alii-khaan-vintagesense-song-id-01570.mp3,11025,192.366,2
05866-indian-music-vintagesense-1954-biraj-bahu-06-dol-gayi-suno-sita-ki-kahani-rafi-chorus-prem-dhawan-salil-choudhary-vintagesense-song-id-05866.mp3,11025,205.793,2
18175-indian-music-vintagesense-sikandar-4-jite-desh-hamara-vintagesense-song-id-18175.mp3,8000,298.368,2
17926-indian-music-vintagesense-rashtraveer-shivaji-01-1962-asha-chorus-din-baar-baar-yeh-aayesuresh-talwar1-vintagesense-song-id-17926.mp3,11025,153.966,2
17601-indian-music-vintagesense-phoolwari46-hawachalesaaynsaayn-vintagesense-song-id-17601.mp3,11025,174.289,2
17945-indian-music-vintagesense-reporter-raju-02-1962-rafi-gussa-fazool-hai-challe-ho-kaha-n-s-mohinder-vintagesense-song-id-17945.mp3,11025,213.316,2
06132-indian-music-vintagesense-1954-kavi-01-tere-raaste-pe-hamne-talat-lata-rajender-krishna-c-ramchander-vintagesense-song-id-06132.mp3,11025,189.597,2
17905-indian-music-vintagesense-rajpuramani36-11-a-raha-rasnhaya-vintagesense-song-id-17905.mp3,8000,124.488,2
01598-indian-music-vintagesense-1944-bharthari-10-bhiksha-de-de-maiyaa-pingalaa-surender-ameerbai-p-inder-khemchand-prakash-vintagesense-song-id-01598.mp3,11025,321.933,2
11219-indian-music-vintagesense-1964-april-fool-1964-lata-1964-april-fool-1964-02-mera-naam-rita-christina-vintagesense-song-id-11219.mp3,11025,205.74,2
18191-indian-music-vintagesense-singaar-09a-dance-vintagesense-song-id-18191.mp3,8000,137.016,2
17969-indian-music-vintagesense-rr43-07-ajab-vidhii-vintagesense-song-id-17969.mp3,8000,155.664,2
05815-indian-music-vintagesense-1954-baraati-08-aa-phir-se-mere-pyaar-lata-janisar-akhatar-roshan-vintagesense-song-id-05815.mp3,11025,196.807,2
11207-indian-music-vintagesense-1964-aaya-toofan-1964-lata-usha-mangeshkar-1964-aaya-toofan-1964-tohara-naam-layike-chhoda-vintagesense-song-id-11207.mp3,11025,279.98,2
05874-indian-music-vintagesense-1954-chaalis-baabaa-ek-chor-12-aye-meri-guiyaan-lata-kishor-chorus-pl-santoshi-sd-burman-vintagesense-song-id-05874.mp3,11025,394.397,2
17961-indian-music-vintagesense-roti42-sajnasaanjhbhayi-vintagesense-song-id-17961.mp3,11025,96.81,2
11245-indian-music-vintagesense-1964-benazir-1964-lata-1964-benazir-1964-09-baharon-ki-mehfil-suhani-rahe-gi-vintagesense-song-id-11245.mp3,11025,261.433,2
11234-indian-music-vintagesense-1964-awara-badal-1964-mukesh-1964-awara-badal-1964-meri-jaan-na-zulfein-kholo-vintagesense-song-id-11234.mp3,11025,231.236,2
12522-indian-music-vintagesense-1967-chhotisimulaqat1967-rafiashachorus-1967chhotisimulaqat1967chhotisimulaqat-vintagesense-song-id-12522.mp3,11025,307.827,2
06113-indian-music-vintagesense-1954-ishtilli-1954-kithey-son-gayon-asha-vintagesense-song-id-06113.mp3,11025,176.118,2
18103-indian-music-vintagesense-shama46-diltodkeduniyane-vintagesense-song-id-18103.mp3,11025,170.632,2
17627-indian-music-vintagesense-pittsburgh-banisenguptapsapnenatuteapne-zafarkhursheed-vintagesense-song-id-17627.mp3,11025,109.244,2
18645-indian-music-vintagesense-zeenat-01-nach-sitaro-nacho-vintagesense-song-id-18645.mp3,8000,157.248,2
05880-indian-music-vintagesense-1954-chakradhari1954-6-06rajajimoreysaiyyanko-asha-vintagesense-song-id-05880.mp3,8000,93.96,2
12567-indian-music-vintagesense-1967-jaal1967-latarafi-1967jaal196711mijazegarmiduahaiaapki-vintagesense-song-id-12567.mp3,11025,308.14,2
12513-indian-music-vintagesense-1967-chandankapalna1967-lata-1967chandankapalna196703sharabimeranaam-vintagesense-song-id-12513.mp3,11025,320.94,2
17928-indian-music-vintagesense-rashtraveer-shivaji-02-1962-asha-chorus-mubarak-aap-ko-ho-nazar-bachana-is-duniya-ki-suresh-talwar1-vintagesense-song-id-17928.mp3,11025,242.625,2
01537-indian-music-vintagesense-1943-vishvaasa-8-surendra-gaa-bana-ke-panchhii-gaa-aazama-jilaanii-master-chhailaa-laala-vintagesense-song-id-01537.mp3,11025,193.045,2
18188-indian-music-vintagesense-singaar-08-ai-bhulane-vale-vintagesense-song-id-18188.mp3,8000,135.504,2
18154-indian-music-vintagesense-shree-krishan-leela-03-1970-asha-chandra-chhupa-suraj-nav-prabhaat-aaya-sn-tripathi-vintagesense-song-id-18154.mp3,11025,273.241,2
12600-indian-music-vintagesense-1967-majhlididi1967-latakamalbarotneelmachatterjeechorus-1967majhlididi196711meinlaallaalmuchkin-vintagesense-song-id-12600.mp3,11025,183.223,2
01511-indian-music-vintagesense-1943-shrii-raamaanuja-11-x-na-koii-hai-bairii-pt-narottama-vyaasa-anupama-ghataka-vintagesense-song-id-01511.mp3,11025,176.222,2
11287-indian-music-vintagesense-1964-chitarlekha-1964-rafi-1964-chitarlekha-1964-man-re-tu-kahe-na-dheer-dharey-vintagesense-song-id-11287.mp3,11025,198.478,2
17932-indian-music-vintagesense-rashtraveer-shivaji-04-1962-suman-kalyanpur-naachoo-re-aaj-teray-dwaar-suresh-talwar1-vintagesense-song-id-17932.mp3,11025,234.318,2
01523-indian-music-vintagesense-1943-taansen-11-din-suna-diyaa-jalaao-jagmag-jagmag-sahgal-p-indra-khemchand-prakash-vintagesense-song-id-01523.mp3,11025,181.029,2
17986-indian-music-vintagesense-saas-bhi-kabhi-bahu-thi-06-1970-kishore-ek-bottle-ho-bagal-mei-n-rd-burman1-vintagesense-song-id-17986.mp3,11025,263.419,2
18189-indian-music-vintagesense-singaar-08a-ai-2-suhag-ki-vintagesense-song-id-18189.mp3,8000,77.112,2
06154-indian-music-vintagesense-1954-khushabuu-aurata-kii-zindagaanii-re-vintagesense-song-id-06154.mp3,11025,190.798,2
12546-indian-music-vintagesense-1967-gunahonkadevta1967-lata-1967gunahonkadevta196703meritaqdeer.ramkarekahinn-vintagesense-song-id-12546.mp3,11025,361.796,2
05900-indian-music-vintagesense-1954-chakradhari-11-is-jag-ke-wah-re-dyalu-rafi-asha-pradeep-pradeep-avinaas-vyas-vintagesense-song-id-05900.mp3,11025,216.712,2
18168-indian-music-vintagesense-shri-ram-bharat-milan-51-1965-shiv-ram-musical-interludes-shiv-ram-vintagesense-song-id-18168.mp3,11025,344.033,2
17837-indian-music-vintagesense-qanoon-1943-nirmala-aamoresayyan-naushad-0002-b-vintagesense-song-id-17837.mp3,11025,156.996,2
06148-indian-music-vintagesense-1954-khaiber-03-sab-shikave-mite-dil-ke-mukesh-madhubala-jhaweri-asad-bhopali-hansraj-bahal-vintagesense-song-id-06148.mp3,11025,209.084,2
18637-indian-music-vintagesense-ysmoolky-piano11-vintagesense-song-id-18637.mp3,44100,202.449,2
18639-indian-music-vintagesense-zabaan1943027707-dekhahaieksapansuhaana-vintagesense-song-id-18639.mp3,11025,173.349,2
01506-indian-music-vintagesense-1943-shankara-paarvatii-5-amiirabaaii-kinako-dhuundhata-naina-pt-indra-gyaana-datta-vintagesense-song-id-01506.mp3,11025,196.702,2
17814-indian-music-vintagesense-pyar-ki-dastan-07-1961-talatsuman-kalyanpur-chorus-sun-ley-meri-jaa-n-keh-rahi-zubaa-n-nashad-vintagesense-song-id-17814.mp3,11025,254.798,2
12505-indian-music-vintagesense-1967-c.i.d9091967-asha-1967c.i.d909196704nadikakinaraho-vintagesense-song-id-12505.mp3,11025,264.464,2
18105-indian-music-vintagesense-shama46-ikyaadkisikiyaadrahedurrani-vintagesense-song-id-18105.mp3,11025,118.335,2
18193-indian-music-vintagesense-sipasalar-1936-female-bintaakenamaromoreraja-mirsaheb-0002-b-vintagesense-song-id-18193.mp3,11025,188.343,2
17839-indian-music-vintagesense-qanoon-1943-nirmala-bolobolosajanwa-naushad-0001-b-vintagesense-song-id-17839.mp3,11025,184.686,2
01595-indian-music-vintagesense-1944-bharthari-08-kookat-koyaliya-kunjan-mai-kazzan-p-indra-khemchand-prakash-vintagesense-song-id-01595.mp3,11025,200.725,2
01548-indian-music-vintagesense-1943sanjog-07-papihakahemachaveshor-vintagesense-song-id-01548.mp3,11025,206.158,2
12562-indian-music-vintagesense-1967-harekaanchkichudiyan1967-shankarjaikishan-1967harekaanchkichudiyan196701titlemusic-vintagesense-song-id-12562.mp3,11025,189.074,2
12525-indian-music-vintagesense-1967-chhotisimulaqat1967-rafi-1967chhotisimulaqat1967namukhdamodkejao-vintagesense-song-id-12525.mp3,11025,208.666,2
11239-indian-music-vintagesense-1964-ayee-milan-ki-bela-1964-rafi-1964-ayee-milan-ki-bela-1964-02-tum-kamsin-ho-vintagesense-song-id-11239.mp3,11025,195.5,2
06165-indian-music-vintagesense-1954-laadla1954-pyarnahinchuptachupanese-talatasha-vintagesense-song-id-06165.mp3,8000,194.904,2
18187-indian-music-vintagesense-singaar-07-chanda-re-main-vintagesense-song-id-18187.mp3,8000,217.872,2
12588-indian-music-vintagesense-1967-jewelthief1967-sdburman-1967jewelthief1967titlemusic-vintagesense-song-id-12588.mp3,11025,163.37,2
05879-indian-music-vintagesense-1954-chakradhari1954-5-05mericholikoseenasambhalke-asha-vintagesense-song-id-05879.mp3,8000,134.64,2
18623-indian-music-vintagesense-yahudi-51-1958-shankar-jaikishan-musical-interludes-shankar-jaikishan-vintagesense-song-id-18623.mp3,11025,402.129,2
01568-indian-music-vintagesense-1944-aaiinaa-1-kaushalyaa-kuchha-bola-bola-pt-faanii-x-vintagesense-song-id-01568.mp3,11025,196.18,2
06186-indian-music-vintagesense-1954-lakeeren-02-nimbuaa-pe-papihaa-bolaa-geeta-shamshad-sevan-rizavi-hafiz-khan-vintagesense-song-id-06186.mp3,11025,193.933,2
11250-indian-music-vintagesense-1964-benazir-1964-sha-asha-lata-mangeshkar-1964-benazir-1964-mubarak-ho-woh-dil-jisko-vintagesense-song-id-11250.mp3,11025,181.029,2
17610-indian-music-vintagesense-pittsburgh-anjangadh-female-maikissekahun-rcb-vintagesense-song-id-17610.mp3,11025,191.373,2
05805-indian-music-vintagesense-1954-bahuta-dina-hue-7-lataa-1954-bahuta-dina-hue-chandaa-chamake-niilagagana-men-shankara-shaastrii-pt-indra-vintagesense-song-id-05805.mp3,44100,173.349,2
18661-indian-music-vintagesense-zindagi-aur-hum-02-1962-lata-hum-teri-lagan-mei-n-magan-dukh-paaya-hum-ne-roshan-vintagesense-song-id-18661.mp3,11025,170.632,2
18182-indian-music-vintagesense-singaar-03-naya-nainon-men-vintagesense-song-id-18182.mp3,8000,195.552,2
05802-indian-music-vintagesense-1954-bahut-din-huye-16-he-ganesh-gan-nayak-lata-p-inder-bs-kallaa-vintagesense-song-id-05802.mp3,11025,100.206,2
01577-indian-music-vintagesense-1944-bhaaii-6-ziinata-and-gulaama-haidara-saajana-aa-jaa-khaana-shaatira-gazanavii-gulaama-haidara-vintagesense-song-id-01577.mp3,11025,184.947,2
17684-indian-music-vintagesense-portland2005-06-vintagesense-song-id-17684.mp3,8000,169.92,2
01540-indian-music-vintagesense-1943-zabaana-10-kaushalyaa-teraa-ghonsalaa-bikharaa-re-madhoka-c-raamachandra-vintagesense-song-id-01540.mp3,11025,161.489,2
18604-indian-music-vintagesense-waheedan-ya-muhammad-vintagesense-song-id-18604.mp3,44100,198.975,2
12555-indian-music-vintagesense-1967-hamraaz1967-mahendarkapoor-1967hamraaz196709namunhchhupakejiyo-vintagesense-song-id-12555.mp3,11025,363.311,2
12541-indian-music-vintagesense-1967-farz1967-latamukesh-1967farz196707humtotereashiqhain-vintagesense-song-id-12541.mp3,11025,359.863,2
17630-indian-music-vintagesense-pittsburgh-banphool-kanandevi-koihamebatade-dhirenmitra-vintagesense-song-id-17630.mp3,11025,185.626,2
18171-indian-music-vintagesense-shukria-1944-sunder-nainonkiteer-gachishti-1-0001-b-vintagesense-song-id-18171.mp3,11025,183.954,2
12569-indian-music-vintagesense-1967-jaal1967-lata-1967jaal196712roknahaiagar-vintagesense-song-id-12569.mp3,11025,278.047,2
17965-indian-music-vintagesense-rr43-03-suurya-dev-vintagesense-song-id-17965.mp3,8000,162.648,2
18127-indian-music-vintagesense-sharda1942015504-duniyameinsabjodejode-vintagesense-song-id-18127.mp3,11025,202.815,2
05885-indian-music-vintagesense-1954-chakradhari1954-11-11areysuno-aajmeinbaichrahi-shamshad-vintagesense-song-id-05885.mp3,8000,255.24,2
